Loyalty Number,total_flights,total_distance,total_pts_acc,total_pts_red,total_cost_redeemed,months_with_flights,total_months_obs,recency_months,activity_rate,redemption_rate,h1_monthly_avg,h2_monthly_avg,activity_trend,seasonal_concentration,flights_q1,flights_q2,flights_q3,flights_q4,avg_flights_last6m,Province,Gender,Education,Salary_imputed,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,churned_formal,churned_behavioral,enrollment_date,tenure_months,loyalty_card_enc,gender_enc,enrolled_standard,churn_probability,risk_tier,risk_rank,cluster,segment
853826,41,70363,70363.0,797,143,16,24,0.0,0.6667,0.0113,1.1667,1.8889,0.7222,0.439,5,10,18,8,2.0,Saskatchewan,Male,Bachelor,102878.0,Single,Aurora,6161.0,Standard,2016,8,,0,0,2016-08-01,28,2,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
853871,33,46932,46932.0,713,128,12,24,0.0,0.5,0.0152,2.3333,1.0556,-1.2777,0.3333,9,11,6,7,1.1667,Ontario,Male,Bachelor,69274.0,Single,Star,5780.18,Standard,2014,5,,0,0,2014-05-01,55,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
853894,37,50638,50638.0,2196,395,11,24,0.0,0.4583,0.0434,1.0,1.7222,0.7222,0.5135,4,8,6,19,2.1667,Newfoundland,Female,College,74123.0,Divorced,Aurora,5329.13,Standard,2015,9,,0,0,2015-09-01,39,2,1,1,0.0001,Medium,0.6197347194837785,1,New Engagers II
853957,36,64972,64972.0,455,82,15,24,1.0,0.625,0.007,0.8333,1.7222,0.8889,0.5,4,7,18,7,2.0,Ontario,Male,Bachelor,77689.0,Married,Star,2598.06,Standard,2013,5,,0,0,2013-05-01,67,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
854077,30,36889,36889.0,979,176,12,24,1.0,0.5,0.0265,1.1667,1.2778,0.1111,0.3333,4,10,10,6,2.0,Ontario,Female,Bachelor,74756.0,Married,Nova,3554.85,Standard,2012,7,,0,0,2012-07-01,77,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
854243,42,58722,58722.0,663,119,16,24,2.0,0.6667,0.0113,2.8333,1.3889,-1.4444,0.3571,9,15,11,7,1.3333,British Columbia,Female,Bachelor,79010.0,Married,Star,7344.84,Standard,2013,1,,0,0,2013-01-01,71,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
854249,42,61147,61147.0,1704,307,18,24,1.0,0.75,0.0279,1.6667,1.7778,0.1111,0.2857,10,9,12,11,1.0,Manitoba,Male,College,73327.0,Single,Nova,4691.04,Standard,2013,9,,0,0,2013-09-01,63,1,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
854610,45,65261,65261.0,1802,325,13,24,1.0,0.5417,0.0276,2.8333,1.5556,-1.2777,0.4,9,14,18,4,1.6667,British Columbia,Male,Bachelor,64122.0,Single,Star,2728.04,Standard,2014,9,,0,0,2014-09-01,51,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
854704,27,48461,48461.0,544,98,10,24,1.0,0.4167,0.0112,1.3333,1.0556,-0.2777,0.3704,9,4,10,4,1.3333,New Brunswick,Female,Bachelor,74756.0,Married,Nova,3554.85,Standard,2014,5,,0,0,2014-05-01,55,1,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
854709,50,79451,79451.0,556,100,17,24,0.0,0.7083,0.007,3.3333,1.6667,-1.6666,0.34,13,12,8,17,2.1667,Quebec,Male,Bachelor,82347.0,Married,Nova,5332.46,Standard,2015,3,,0,0,2015-03-01,45,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
854742,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Alberta,Male,Bachelor,47245.0,Married,Aurora,8009.47,Standard,2015,4,2016.0,1,0,2015-04-01,44,2,0,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
854812,56,85341,85341.0,910,163,18,24,0.0,0.75,0.0107,2.0,2.4444,0.4444,0.375,11,11,21,13,2.1667,Newfoundland,Female,Bachelor,86991.0,Married,Nova,2753.16,Standard,2015,10,,0,0,2015-10-01,38,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
854831,22,36598,36598.0,1396,251,8,24,3.0,0.3333,0.0381,0.0,1.2222,1.2222,0.5,3,7,11,1,1.8333,Quebec,Male,Bachelor,53557.0,Married,Nova,6035.09,Standard,2017,11,,0,0,2017-11-01,13,1,0,1,0.0001,Medium,0.6197347194837785,1,New Engagers II
854835,1,1693,1693.0,0,0,1,24,22.0,0.0417,0.0,0.1667,0.0,-0.1667,1.0,1,0,0,0,0.0,Ontario,Male,Bachelor,76260.0,Single,Aurora,9366.82,Standard,2016,6,2017.0,1,1,2016-06-01,30,2,0,1,0.9999,Critical,0.9928302563183368,2,Dormant High-Value
854855,0,0,0.0,0,0,0,11,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Quebec,Female,Bachelor,71669.0,Married,Nova,3430.32,2018 Promotion,2018,4,,0,0,2018-04-01,8,1,1,0,0.0002,High,0.8719005795542809,3,At-Risk Inactives
854884,23,23994,35991.0,605,109,5,11,3.0,0.4545,0.0168,0.0,1.2778,1.2778,0.7826,2,3,18,0,3.0,Ontario,Male,College,73327.0,Married,Nova,7835.68,2018 Promotion,2018,4,,0,0,2018-04-01,8,1,0,0,0.0002,High,0.8719005795542809,1,New Engagers II
854902,44,72962,72962.0,0,0,13,24,2.0,0.5417,0.0,2.5,1.6111,-0.8889,0.3182,12,11,14,7,1.1667,Alberta,Female,High School or Below,55043.0,Married,Star,2722.21,Standard,2015,10,,0,0,2015-10-01,38,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
854969,35,48417,72625.5,399,72,6,11,0.0,0.5455,0.0055,0.0,1.9444,1.9444,0.4286,0,8,12,15,4.5,Ontario,Female,Master,100572.0,Divorced,Star,2300.69,2018 Promotion,2018,4,,0,0,2018-04-01,8,0,1,0,0.0,Low,0.2349286013025034,0,New Engagers
854998,41,53478,53478.0,908,163,13,24,0.0,0.5417,0.017,0.0,2.2778,2.2778,0.4146,8,3,17,13,1.6667,Ontario,Female,Bachelor,96700.0,Married,Star,2714.65,Standard,2017,4,,0,0,2017-04-01,20,0,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
855007,21,27826,27826.0,1071,193,9,24,5.0,0.375,0.0385,0.6667,0.9444,0.2777,0.381,7,3,3,8,0.5,British Columbia,Male,Bachelor,77621.0,Married,Aurora,7414.44,Standard,2012,6,,0,0,2012-06-01,78,2,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
855026,48,71632,71632.0,1922,347,18,24,0.0,0.75,0.0268,1.3333,2.2222,0.8889,0.3333,6,16,14,12,2.6667,Quebec,Female,Bachelor,50298.0,Married,Aurora,5318.9,Standard,2016,12,,0,0,2016-12-01,24,2,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
855050,12,22987,22987.0,1026,184,5,24,0.0,0.2083,0.0446,0.0,0.6667,0.6667,0.5,2,3,1,6,0.6667,Ontario,Male,High School or Below,67765.0,Married,Nova,4808.96,Standard,2017,11,,0,0,2017-11-01,13,1,0,1,0.0001,Medium,0.6197347194837785,2,Dormant High-Value
855153,3,5546,5546.0,0,0,2,24,22.0,0.0833,0.0,0.5,0.0,-0.5,1.0,3,0,0,0,0.0,Ontario,Female,Bachelor,103367.0,Married,Aurora,5755.18,Standard,2016,8,2017.0,1,1,2016-08-01,28,2,1,1,0.9999,Critical,0.9928302563183368,2,Dormant High-Value
855190,42,56410,84615.0,372,67,5,11,2.0,0.4545,0.0044,0.0,2.3333,2.3333,0.4762,0,16,20,6,4.3333,Yukon,Female,Bachelor,94877.0,Married,Aurora,9664.33,2018 Promotion,2018,4,2018.0,1,0,2018-04-01,8,2,1,0,0.0,Low,0.2349286013025034,0,New Engagers
855198,53,90151,90151.0,3034,546,19,24,0.0,0.7917,0.0337,2.8333,2.0,-0.8333,0.283,14,15,13,11,2.5,British Columbia,Female,College,74123.0,Single,Aurora,8510.53,Standard,2015,7,,0,0,2015-07-01,41,2,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
855261,44,67471,67471.0,445,80,14,24,2.0,0.5833,0.0066,2.0,1.7778,-0.2222,0.3636,9,16,13,6,1.6667,Nova Scotia,Female,Bachelor,49491.0,Married,Star,5264.43,Standard,2016,9,,0,0,2016-09-01,27,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
855351,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,British Columbia,Male,Bachelor,73930.0,Married,Nova,3402.78,Standard,2013,2,2013.0,1,0,2013-02-01,70,1,0,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
855372,38,61492,61492.0,351,63,13,24,0.0,0.5417,0.0057,1.0,1.7778,0.7778,0.3158,7,9,10,12,1.8333,Ontario,Female,Bachelor,88084.0,Divorced,Nova,7408.84,Standard,2015,7,,0,0,2015-07-01,41,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
855381,19,25200,25200.0,603,109,6,24,12.0,0.25,0.0239,0.0,1.0556,1.0556,0.5789,0,0,11,8,0.0,British Columbia,Female,College,73327.0,Single,Nova,10058.74,Standard,2017,4,2017.0,1,0,2017-04-01,20,1,1,1,0.0002,High,0.8719005795542809,2,Dormant High-Value
855383,36,50719,50719.0,2351,423,13,24,0.0,0.5417,0.0464,0.8333,1.7222,0.8889,0.3333,9,9,6,12,2.3333,Ontario,Male,Bachelor,102452.0,Married,Nova,5593.43,Standard,2016,1,,0,0,2016-01-01,35,1,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
855384,36,53602,53602.0,2515,452,17,24,0.0,0.7083,0.0469,2.0,1.3333,-0.6667,0.3611,10,7,13,6,2.1667,Quebec,Male,College,73327.0,Divorced,Nova,12285.05,Standard,2016,7,,0,0,2016-07-01,29,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
855394,22,31240,31240.0,0,0,6,24,0.0,0.25,0.0,0.0,1.2222,1.2222,0.4091,2,9,6,5,1.8333,New Brunswick,Female,Bachelor,60314.0,Single,Nova,3339.3,Standard,2018,1,,0,0,2018-01-01,11,1,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
855400,40,64916,64916.0,443,80,12,24,1.0,0.5,0.0068,1.1667,1.8333,0.6666,0.425,7,8,17,8,2.0,Ontario,Male,Bachelor,70297.0,Married,Nova,7503.37,Standard,2015,4,,0,0,2015-04-01,44,1,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
855451,16,21891,21891.0,1867,336,9,24,5.0,0.375,0.0853,0.3333,0.7778,0.4445,0.375,2,6,4,4,0.1667,British Columbia,Female,Bachelor,74756.0,Married,Star,3554.85,Standard,2017,4,2018.0,1,0,2017-04-01,20,0,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
855506,40,65310,65310.0,923,166,15,24,1.0,0.625,0.0141,1.0,1.8889,0.8889,0.475,7,5,19,9,2.0,Alberta,Female,Doctor,250152.0,Married,Nova,9102.27,Standard,2013,5,,0,0,2013-05-01,67,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
855510,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,British Columbia,Female,High School or Below,78937.0,Married,Nova,5995.41,Standard,2013,11,2014.0,1,0,2013-11-01,61,1,1,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
855530,31,53392,53392.0,662,119,11,24,0.0,0.4583,0.0124,1.1667,1.3333,0.1666,0.6129,1,19,5,6,0.8333,British Columbia,Male,Master,111106.0,Married,Aurora,16473.17,Standard,2013,8,,0,0,2013-08-01,64,2,0,1,0.0002,High,0.8719005795542809,4,Loyal Frequent Fliers
855559,39,59544,59544.0,1757,317,15,24,0.0,0.625,0.0295,1.8333,1.5556,-0.2777,0.4103,8,6,16,9,2.0,Quebec,Male,Bachelor,74321.0,Divorced,Star,2442.42,Standard,2015,9,,0,0,2015-09-01,39,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
855602,26,49052,73578.0,464,84,4,11,0.0,0.3636,0.0063,0.0,1.4444,1.4444,0.6154,0,10,0,16,2.6667,Alberta,Male,Bachelor,60704.0,Single,Nova,3133.5,2018 Promotion,2018,3,,0,0,2018-03-01,9,1,0,0,0.0002,High,0.8719005795542809,1,New Engagers II
855635,51,88550,88550.0,478,86,18,24,0.0,0.75,0.0054,2.0,2.1667,0.1667,0.2941,10,12,15,14,2.8333,New Brunswick,Female,College,74123.0,Divorced,Aurora,14635.45,Standard,2015,9,,0,0,2015-09-01,39,2,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
855721,31,44591,44591.0,1485,267,13,24,2.0,0.5417,0.0333,1.5,1.2222,-0.2778,0.4194,7,13,1,10,0.8333,Ontario,Male,Master,105267.0,Single,Star,4312.87,Standard,2014,3,,0,0,2014-03-01,57,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
855883,33,44890,44890.0,0,0,16,24,0.0,0.6667,0.0,1.8333,1.2222,-0.6111,0.3939,7,13,10,3,0.8333,Ontario,Male,Bachelor,77935.0,Married,Star,8256.3,Standard,2013,12,,0,0,2013-12-01,60,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
855922,48,76573,76573.0,857,155,16,24,1.0,0.6667,0.0112,2.5,1.8333,-0.6667,0.3542,10,13,17,8,2.0,Newfoundland,Male,Doctor,67234.0,Single,Nova,3551.79,Standard,2013,3,,0,0,2013-03-01,69,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
855981,4,9716,9716.0,0,0,1,24,0.0,0.0417,0.0,0.0,0.2222,0.2222,1.0,0,0,0,4,0.6667,Ontario,Male,Doctor,221274.0,Divorced,Star,7931.72,Standard,2018,11,,0,0,2018-11-01,1,0,0,1,0.0002,High,0.8719005795542809,2,Dormant High-Value
855998,15,28519,28519.0,493,89,6,24,2.0,0.25,0.0173,0.0,0.8333,0.8333,0.3333,5,4,3,3,1.0,British Columbia,Female,College,73135.0,Single,Star,5658.91,Standard,2017,8,,0,0,2017-08-01,16,0,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
856074,54,85110,85110.0,714,129,19,24,1.0,0.7917,0.0084,1.5,2.5,1.0,0.2963,9,13,16,16,2.6667,British Columbia,Female,College,73327.0,Married,Nova,9117.44,Standard,2012,5,,0,0,2012-05-01,79,1,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
856229,51,96999,145498.5,603,109,6,11,0.0,0.5455,0.0041,0.0,2.8333,2.8333,0.4902,0,12,14,25,6.5,British Columbia,Male,Bachelor,85456.0,Single,Aurora,5139.56,2018 Promotion,2018,4,,0,0,2018-04-01,8,2,0,0,0.0,Low,0.2349286013025034,0,New Engagers
856348,65,89902,89902.0,0,0,20,24,0.0,0.8333,0.0,1.8333,3.0,1.1667,0.2923,12,18,16,19,3.8333,British Columbia,Female,Bachelor,70541.0,Married,Aurora,12174.59,Standard,2014,4,,0,0,2014-04-01,56,2,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
856364,35,57564,57564.0,1497,269,10,24,5.0,0.4167,0.026,2.8333,1.0,-1.8333,0.3143,11,11,9,4,0.5,Quebec,Female,Bachelor,69098.0,Married,Nova,8092.88,Standard,2016,11,,0,0,2016-11-01,25,1,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
856406,23,33960,33960.0,1819,328,8,24,0.0,0.3333,0.0536,0.0,1.2778,1.2778,0.3478,3,6,6,8,2.3333,British Columbia,Male,High School or Below,53149.0,Married,Nova,2744.17,Standard,2018,1,,0,0,2018-01-01,11,1,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
856483,20,32810,32810.0,862,155,6,24,0.0,0.25,0.0263,0.0,1.1111,1.1111,0.7,0,0,14,6,3.3333,Ontario,Male,College,73327.0,Married,Nova,5170.03,Standard,2018,5,,0,0,2018-05-01,7,1,0,1,0.0002,High,0.8719005795542809,1,New Engagers II
856496,15,30596,30596.0,0,0,4,24,2.0,0.1667,0.0,0.0,0.8333,0.8333,0.7333,0,0,11,4,2.5,Ontario,Female,Bachelor,67330.0,Single,Aurora,38496.95,Standard,2018,6,,0,0,2018-06-01,6,2,1,1,0.0002,High,0.8719005795542809,2,Dormant High-Value
856502,36,50176,50176.0,2399,432,12,24,0.0,0.5,0.0478,1.3333,1.5556,0.2223,0.3889,3,10,9,14,2.1667,British Columbia,Female,Bachelor,63609.0,Married,Star,12047.78,Standard,2014,1,,0,0,2014-01-01,59,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
856609,49,93264,139896.0,802,144,6,11,2.0,0.5455,0.0057,0.0,2.7222,2.7222,0.4898,0,17,24,8,5.3333,British Columbia,Female,Bachelor,64625.0,Single,Star,6085.3,2018 Promotion,2018,3,2018.0,1,0,2018-03-01,9,0,1,0,0.0,Low,0.2349286013025034,0,New Engagers
856654,41,66740,66740.0,328,59,15,24,0.0,0.625,0.0049,1.6667,1.7222,0.0555,0.3902,3,16,9,13,1.1667,Quebec,Male,Bachelor,80036.0,Married,Star,3452.41,Standard,2013,4,,0,0,2013-04-01,68,0,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
856667,34,52460,52460.0,1357,245,15,24,1.0,0.625,0.0259,1.8333,1.2778,-0.5555,0.4412,5,15,10,4,2.0,Ontario,Female,Bachelor,100255.0,Divorced,Star,2912.25,Standard,2016,3,,0,0,2016-03-01,33,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
856705,27,44462,44462.0,337,61,12,24,2.0,0.5,0.0076,1.5,1.0,-0.5,0.3333,9,6,5,7,0.6667,Ontario,Female,College,73327.0,Single,Nova,4155.95,Standard,2014,7,,0,0,2014-07-01,53,1,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
856782,31,57856,57856.0,500,90,10,24,0.0,0.4167,0.0086,1.3333,1.2778,-0.0555,0.3548,11,3,7,10,1.3333,Quebec,Female,College,73135.0,Single,Star,2456.82,Standard,2015,12,,0,0,2015-12-01,36,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
856818,17,20145,20145.0,558,100,5,24,0.0,0.2083,0.0277,0.0,0.9444,0.9444,0.4706,0,2,8,7,2.5,Quebec,Female,Bachelor,70376.0,Divorced,Star,9045.11,Standard,2018,5,,0,0,2018-05-01,7,0,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
856830,51,73597,73597.0,1117,201,17,24,2.0,0.7083,0.0152,2.5,2.0,-0.5,0.3529,14,18,9,10,1.3333,Manitoba,Male,Bachelor,65489.0,Married,Aurora,11606.85,Standard,2015,11,,0,0,2015-11-01,37,2,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
856942,35,42598,42598.0,2647,476,14,24,1.0,0.5833,0.0621,2.3333,1.1667,-1.1666,0.3429,9,12,7,7,0.8333,Quebec,Female,Bachelor,97461.0,Married,Nova,7675.87,Standard,2015,9,,0,0,2015-09-01,39,1,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
857159,33,59632,59632.0,1067,192,13,24,0.0,0.5417,0.0179,0.8333,1.5556,0.7223,0.3939,4,7,13,9,1.6667,Manitoba,Female,Bachelor,71922.0,Divorced,Star,5574.96,Standard,2015,2,,0,0,2015-02-01,46,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
857161,37,47744,47744.0,905,163,13,24,6.0,0.5417,0.019,1.1667,1.6667,0.5,0.4324,6,16,10,5,0.0,Quebec,Female,Bachelor,69803.0,Married,Star,7355.35,Standard,2015,8,,0,0,2015-08-01,40,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
857219,6,8518,8518.0,0,0,2,24,22.0,0.0833,0.0,1.0,0.0,-1.0,1.0,6,0,0,0,0.0,Ontario,Female,Bachelor,74099.0,Divorced,Nova,30909.22,Standard,2016,6,2017.0,1,1,2016-06-01,30,1,1,1,0.9999,Critical,0.9928302563183368,2,Dormant High-Value
857235,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Ontario,Male,College,73327.0,Single,Nova,2897.78,Standard,2012,11,,0,0,2012-11-01,73,1,0,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
857247,33,43709,43709.0,961,173,15,24,0.0,0.625,0.022,1.6667,1.2778,-0.3889,0.4545,9,4,15,5,1.5,Quebec,Male,College,73327.0,Married,Nova,4516.81,Standard,2013,5,,0,0,2013-05-01,67,1,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
857292,34,60585,60585.0,515,93,10,24,2.0,0.4167,0.0085,1.3333,1.4444,0.1111,0.3235,5,11,9,9,1.3333,Quebec,Male,Bachelor,85587.0,Married,Star,30154.68,Standard,2014,12,2018.0,1,0,2014-12-01,48,0,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
857353,36,56047,56047.0,847,152,15,24,0.0,0.625,0.0151,0.8333,1.7222,0.8889,0.2778,9,8,10,9,2.3333,Ontario,Female,Bachelor,97991.0,Married,Star,4170.34,Standard,2016,8,,0,0,2016-08-01,28,0,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
857481,40,56201,56201.0,465,84,13,24,1.0,0.5417,0.0083,1.3333,1.7778,0.4445,0.475,5,19,12,4,1.0,New Brunswick,Female,Bachelor,54235.0,Single,Star,5384.02,Standard,2016,1,,0,0,2016-01-01,35,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
857497,43,74294,74294.0,1214,218,17,24,0.0,0.7083,0.0163,2.1667,1.6667,-0.5,0.3953,8,17,13,5,1.0,Alberta,Female,Bachelor,50072.0,Married,Star,2497.46,Standard,2016,1,,0,0,2016-01-01,35,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
857516,34,54556,54556.0,1364,245,12,24,0.0,0.5,0.025,1.6667,1.3333,-0.3334,0.3824,5,8,13,8,2.1667,Ontario,Male,Bachelor,73828.0,Single,Aurora,6688.86,Standard,2013,11,,0,0,2013-11-01,61,2,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
857538,37,45418,45418.0,2752,496,12,24,0.0,0.5,0.0606,0.8333,1.7778,0.9445,0.4865,8,10,18,1,1.3333,British Columbia,Female,Doctor,255155.0,Married,Star,7744.64,Standard,2015,9,,0,0,2015-09-01,39,0,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
857619,34,50429,50429.0,328,59,10,24,1.0,0.4167,0.0065,1.5,1.3889,-0.1111,0.4118,3,9,14,8,2.1667,Manitoba,Female,Bachelor,82406.0,Single,Aurora,8274.15,Standard,2016,8,,0,0,2016-08-01,28,2,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
857629,48,74120,74120.0,2134,385,19,24,0.0,0.7917,0.0288,1.6667,2.1111,0.4444,0.3333,11,7,14,16,2.5,British Columbia,Male,Bachelor,71353.0,Married,Star,5666.87,Standard,2012,11,,0,0,2012-11-01,73,0,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
857682,37,56792,56792.0,1478,266,13,24,0.0,0.5417,0.026,1.6667,1.5,-0.1667,0.3514,8,13,6,10,1.1667,British Columbia,Female,Bachelor,88508.0,Divorced,Star,2635.51,Standard,2015,1,,0,0,2015-01-01,47,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
857708,45,54995,54995.0,1086,196,13,24,2.0,0.5417,0.0197,2.0,1.8333,-0.1667,0.3556,10,16,12,7,1.5,Ontario,Male,Bachelor,83259.0,Married,Star,9336.34,Standard,2013,3,,0,0,2013-03-01,69,0,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
857771,4,6830,6830.0,0,0,2,24,20.0,0.0833,0.0,0.6667,0.0,-0.6667,0.75,1,3,0,0,0.0,Quebec,Female,Bachelor,81973.0,Married,Aurora,12315.09,Standard,2016,8,2017.0,1,1,2016-08-01,28,2,1,1,0.9999,Critical,0.9928302563183368,2,Dormant High-Value
857814,27,42902,42902.0,996,179,11,24,1.0,0.4583,0.0232,1.0,1.1667,0.1667,0.4074,3,6,11,7,1.0,Quebec,Female,College,73135.0,Single,Star,3945.59,Standard,2014,9,,0,0,2014-09-01,51,0,1,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
857845,43,70011,70011.0,0,0,16,24,0.0,0.6667,0.0,1.3333,1.9444,0.6111,0.3023,8,10,12,13,2.8333,Newfoundland,Male,College,73327.0,Single,Nova,3945.59,Standard,2018,12,,0,0,2018-12-01,0,1,0,1,0.0,Low,0.2349286013025034,1,New Engagers II
857878,41,63614,95421.0,0,0,6,11,0.0,0.5455,0.0,0.0,2.2778,2.2778,0.4146,5,17,4,15,3.1667,British Columbia,Female,Bachelor,87152.0,Divorced,Aurora,7951.78,2018 Promotion,2018,2,,0,0,2018-02-01,10,2,1,0,0.0,Low,0.2349286013025034,1,New Engagers II
857912,41,48805,73207.5,0,0,4,11,3.0,0.3636,0.0,0.0,2.2778,2.2778,0.6585,0,27,14,0,2.3333,British Columbia,Male,Master,105829.0,Married,Aurora,5926.73,2018 Promotion,2018,2,2018.0,1,0,2018-02-01,10,2,0,0,0.0002,High,0.8719005795542809,1,New Engagers II
857914,41,47880,47880.0,475,86,15,24,2.0,0.625,0.0099,2.0,1.6111,-0.3889,0.3415,9,11,14,7,0.8333,New Brunswick,Female,Bachelor,81325.0,Married,Star,6921.0,Standard,2013,10,,0,0,2013-10-01,62,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
857942,36,50478,50478.0,2631,473,14,24,2.0,0.5833,0.0521,1.1667,1.6111,0.4444,0.3333,8,10,12,6,1.8333,Ontario,Male,Bachelor,58725.0,Married,Star,2725.36,Standard,2015,6,,0,0,2015-06-01,42,0,0,1,0.0,Low,0.2349286013025034,4,Loyal Frequent Fliers
857946,34,42957,42957.0,1168,210,16,24,0.0,0.6667,0.0272,2.1667,1.1667,-1.0,0.3235,9,11,8,6,1.5,Nova Scotia,Male,Bachelor,92695.0,Married,Aurora,5706.96,Standard,2016,10,,0,0,2016-10-01,26,2,0,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
857949,0,0,0.0,0,0,0,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Manitoba,Female,Bachelor,93261.0,Married,Aurora,8717.05,Standard,2014,8,2015.0,1,0,2014-08-01,52,2,1,1,0.0002,High,0.8719005795542809,3,At-Risk Inactives
857971,35,61109,61109.0,907,163,15,24,0.0,0.625,0.0148,2.5,1.1111,-1.3889,0.3429,10,12,9,4,1.5,Manitoba,Female,College,73135.0,Single,Star,2466.58,Standard,2016,4,,0,0,2016-04-01,32,0,1,1,0.0001,Medium,0.6197347194837785,4,Loyal Frequent Fliers
858013,21,30578,30578.0,0,0,10,24,0.0,0.4167,0.0,0.0,1.1667,1.1667,0.4286,4,2,6,9,1.5,British Columbia,Female,College,74123.0,Single,Aurora,9460.18,Standard,2017,10,,0,0,2017-10-01,14,2,1,1,0.0,Low,0.2349286013025034,1,New Engagers II
