Loyalty Number,months_with_flights,total_flights,total_distance,total_pts_acc,total_pts_red
952629,15,39,49653,49653.0,534
952641,15,39,59087,59087.0,1628
952672,8,59,69642,104463.0,0
952696,7,13,24363,24363.0,1776
952717,17,44,59278,59278.0,746
952730,15,45,65068,65068.0,814
952859,0,0,0,0.0,0
952911,8,18,22496,22496.0,851
952938,17,40,58338,58338.0,2043
952955,18,50,66065,66065.0,0
952959,16,49,68655,68655.0,689
953097,12,35,55681,55681.0,1446
953198,15,34,42696,42696.0,868
953210,5,13,17928,17928.0,778
953281,12,31,44535,44535.0,518
953307,3,7,9355,9355.0,337
953341,14,43,65706,65706.0,1265
953420,3,4,6337,6337.0,0
953431,14,41,62268,62268.0,1349
953448,6,46,74724,112086.0,0
953612,5,14,21946,21946.0,1618
953614,13,33,45896,45896.0,1704
953673,13,37,42998,42998.0,451
953693,16,45,63430,63430.0,1466
953757,3,8,8297,8297.0,680
953784,5,47,87934,131901.0,541
953795,15,38,54208,54208.0,1051
953892,6,20,22847,22847.0,1428
953927,5,8,15514,15514.0,0
954174,15,37,52863,52863.0,0
954231,15,34,50816,50816.0,789
954293,2,4,7500,7500.0,0
954329,4,13,28541,28541.0,0
954424,13,28,41768,41768.0,1040
954453,11,35,64991,64991.0,1030
954454,0,0,0,0.0,0
954558,11,25,39977,39977.0,605
954570,10,31,46447,46447.0,435
954587,3,7,9402,9402.0,0
954599,0,0,0,0.0,0
954718,10,27,39123,39123.0,825
954750,13,42,53499,53499.0,1101
954773,0,0,0,0.0,0
954836,17,46,59614,59614.0,1589
954952,13,39,65382,65382.0,1183
954973,16,44,67952,67952.0,446
955087,9,28,41355,41355.0,0
955130,3,8,11424,11424.0,324
955138,0,0,0,0.0,0
955178,14,30,39720,39720.0,849
955292,9,23,35063,35063.0,954
955424,12,34,56942,56942.0,419
955448,7,15,21612,21612.0,526
955463,15,37,46363,46363.0,834
955479,13,41,60597,60597.0,942
955533,1,5,3140,3140.0,0
955567,3,6,5840,5840.0,0
955633,12,32,54029,54029.0,1218
955649,11,33,36935,36935.0,554
955652,16,50,62886,62886.0,2547
955666,16,45,66189,66189.0,1462
955716,14,35,48101,48101.0,2997
955720,17,53,77224,77224.0,1343
955750,11,30,45639,45639.0,473
955773,5,37,70392,105588.0,0
955991,11,26,46228,46228.0,2403
956005,19,54,82356,82356.0,789
956071,14,39,61301,61301.0,483
956081,5,12,18737,18737.0,1467
956144,17,47,85676,85676.0,2817
956191,13,36,47626,47626.0,1089
956233,0,0,0,0.0,0
956402,14,35,44750,44750.0,552
956438,17,49,61524,61524.0,1536
956477,10,32,43614,43614.0,547
956558,9,28,42843,42843.0,0
956619,11,26,41001,41001.0,542
956630,2,6,9150,9150.0,0
956843,13,33,55179,55179.0,1071
956861,14,42,70225,70225.0,555
956908,12,31,39637,39637.0,0
956946,19,51,78172,78172.0,2079
957008,13,28,40618,40618.0,1499
957061,18,52,86937,86937.0,2203
957127,9,27,42445,42445.0,0
957214,15,36,50389,50389.0,920
957276,9,29,43440,43440.0,1462
957325,3,3,6953,6953.0,0
957377,0,0,0,0.0,0
957413,15,51,71075,71075.0,755
957419,11,26,32769,32769.0,1619
957452,14,32,46957,46957.0,652
957557,11,31,46140,46140.0,761
957571,17,44,59407,59407.0,1248
957572,15,41,69452,69452.0,1391
957628,14,43,68484,68484.0,2250
957686,17,42,65196,65196.0,1780
957764,13,31,54893,54893.0,402
957881,16,45,74394,74394.0,1038
957901,3,9,10991,10991.0,314
957912,7,83,116988,175482.0,0
958005,17,42,49415,49415.0,814
958026,8,20,27680,27680.0,400
958059,17,47,70160,70160.0,603
958143,13,38,54928,54928.0,696
958224,15,40,67473,67473.0,434
958243,12,48,64185,64185.0,1814
958274,16,44,77526,77526.0,494
958283,2,5,4542,4542.0,0
958299,10,24,41953,41953.0,1352
958472,11,28,44549,44549.0,0
958491,21,49,75321,75321.0,1385
958518,3,7,9091,9091.0,0
958544,15,31,47215,47215.0,1265
958687,12,33,42316,42316.0,368
958709,15,41,55365,55365.0,963
958743,1,1,2096,2096.0,486
958767,13,32,59746,59746.0,1905
958791,13,44,54901,54901.0,1950
958800,9,22,29949,29949.0,0
958839,3,9,21320,21320.0,0
958869,0,0,0,0.0,0
958915,6,42,70184,105276.0,0
958923,19,49,79573,79573.0,2491
958931,12,33,49229,49229.0,935
958941,3,23,22287,33430.5,1017
959027,0,0,0,0.0,0
959044,14,32,58593,58593.0,0
959059,11,31,41275,41275.0,591
959137,12,39,59858,59858.0,724
959179,0,0,0,0.0,0
959192,18,45,70846,70846.0,419
959280,15,39,63321,63321.0,377
959364,6,14,12420,12420.0,0
959402,15,44,67627,67627.0,1161
959453,4,9,11930,11930.0,312
959478,11,28,38303,38303.0,1720
959514,6,35,58045,87067.5,0
959673,12,33,40059,40059.0,1611
959728,8,21,25474,25474.0,696
959778,1,2,2892,2892.0,0
959793,17,48,70253,70253.0,0
959821,15,40,72698,72698.0,1087
959977,6,67,74553,111829.5,587
960005,13,33,58768,58768.0,1134
960050,0,0,0,0.0,0
960082,16,49,81462,81462.0,0
960195,10,27,44324,44324.0,1367
960253,1,3,2538,2538.0,559
960309,8,16,27630,27630.0,574
960417,7,64,72834,109251.0,468
960441,13,40,57055,57055.0,1009
960555,0,0,0,0.0,0
960629,12,31,48913,48913.0,1258
960678,0,0,0,0.0,0
960708,14,38,55220,55220.0,1218
960761,0,0,0,0.0,0
960913,15,43,61288,61288.0,885
960934,13,34,52201,52201.0,520
960959,0,0,0,0.0,0
961177,10,20,25485,25485.0,0
961213,5,11,16047,16047.0,311
961218,13,31,42653,42653.0,2088
961264,0,0,0,0.0,0
961331,13,34,48674,48674.0,1272
961427,15,33,53770,53770.0,336
961440,0,0,0,0.0,0
961455,0,0,0,0.0,0
961463,5,37,59959,89938.5,1157
961512,0,0,0,0.0,0
961533,10,26,46735,46735.0,1217
961595,12,29,37524,37524.0,1295
961639,11,33,53270,53270.0,553
961650,3,7,9031,9031.0,0
961682,13,27,42666,42666.0,1502
961837,14,39,50835,50835.0,453
961961,13,25,36811,36811.0,427
961965,14,35,49747,49747.0,567
961978,17,45,71620,71620.0,1131
962011,14,39,67111,67111.0,1903
962055,0,0,0,0.0,0
962267,8,18,24099,24099.0,746
962278,5,50,53668,80502.0,462
962455,18,50,76314,76314.0,957
962472,3,4,5547,5547.0,0
962480,0,0,0,0.0,0
962566,7,24,38717,38717.0,0
962600,0,0,0,0.0,0
962637,12,28,47462,47462.0,1199
962657,14,38,55116,55116.0,0
962661,15,40,65311,65311.0,1263
962730,10,29,46247,46247.0,805
962801,10,30,40762,40762.0,1036
962989,17,42,69614,69614.0,0
963016,16,45,63482,63482.0,1112
963036,15,41,76922,76922.0,430
963067,17,47,81469,81469.0,328
963100,11,33,42846,42846.0,518
963170,4,7,13233,13233.0,0
963410,15,33,43205,43205.0,1423
963464,14,35,48065,48065.0,458
963473,13,38,56974,56974.0,1077
963487,16,44,68851,68851.0,658
963502,14,37,57241,57241.0,2779
963523,13,32,52493,52493.0,419
963541,9,23,30042,30042.0,0
963595,13,27,37755,37755.0,0
963619,7,65,90590,135885.0,470
963642,13,30,43928,43928.0,857
963644,10,27,39078,39078.0,915
963690,7,22,31189,31189.0,0
963757,11,31,38674,38674.0,504
963814,20,49,71508,71508.0,382
963921,0,0,0,0.0,0
963985,13,33,48840,48840.0,364
964047,14,21,32834,32834.0,2283
964151,10,28,29993,29993.0,0
964159,17,44,72914,72914.0,0
964206,2,6,7318,7318.0,1125
964744,9,17,25181,25181.0,1317
964789,15,44,76586,76586.0,734
964791,6,16,24284,24284.0,415
965012,16,52,75286,75286.0,1065
965066,5,18,30345,30345.0,0
965079,13,36,49585,49585.0,533
965116,11,26,37972,37972.0,387
965154,4,10,13347,13347.0,923
965254,5,53,96980,145470.0,0
965482,12,33,62241,62241.0,1020
965590,13,38,70119,70119.0,625
965605,31,75,108870,108870.0,3550
965674,16,41,59688,59688.0,2339
965688,13,32,47613,47613.0,685
965691,0,0,0,0.0,0
965698,13,37,44461,44461.0,429
965713,13,38,59023,59023.0,1602
965751,6,13,19416,19416.0,0
965758,10,27,36064,36064.0,1041
965948,16,48,67491,67491.0,1392
966059,17,51,82831,82831.0,1226
966089,2,5,9422,9422.0,0
966117,13,35,48144,48144.0,2422
966142,7,18,24847,24847.0,1268
966204,9,21,31897,31897.0,1235
966210,8,67,119154,178731.0,424
966227,6,17,27305,27305.0,0
966285,11,27,33107,33107.0,505
966350,3,5,9167,9167.0,0
966372,18,49,71590,71590.0,0
966389,14,38,53428,53428.0,459
966391,11,27,45772,45772.0,1723
966512,7,17,26743,26743.0,655
966580,11,32,49738,49738.0,2349
966688,0,0,0,0.0,0
966698,4,12,12232,12232.0,0
966729,15,40,56623,56623.0,0
966797,16,40,64152,64152.0,1506
966891,13,32,54311,54311.0,0
966920,7,19,27811,27811.0,553
966949,0,0,0,0.0,0
966953,16,32,46044,46044.0,1804
967017,21,65,93371,93371.0,1014
967032,8,17,31547,31547.0,0
967035,16,53,82371,82371.0,1381
967093,9,30,32355,32355.0,490
967150,14,35,49192,49192.0,878
967233,0,0,0,0.0,0
967241,18,48,72665,72665.0,437
967253,10,19,28153,28153.0,0
967274,4,15,22206,22206.0,0
967298,16,47,72892,72892.0,1145
967300,2,36,47688,71532.0,536
967347,10,25,41248,41248.0,1030
967443,12,29,40439,40439.0,625
967462,13,35,65175,65175.0,1063
967490,13,24,30338,30338.0,1442
967500,4,28,36636,54954.0,520
967502,7,14,22965,22965.0,528
967628,13,37,52938,52938.0,827
967634,1,1,2026,2026.0,0
967637,15,38,69561,69561.0,1229
967693,6,14,15533,15533.0,1929
967727,3,8,13708,13708.0,0
967738,0,0,0,0.0,0
967772,15,44,55400,55400.0,1001
967819,0,0,0,0.0,0
967838,12,38,60810,60810.0,1003
967883,17,44,67171,67171.0,2028
967904,13,39,50572,50572.0,2287
967966,13,38,60261,60261.0,0
968034,28,80,107607,107607.0,1046
968064,8,26,41175,41175.0,1872
968090,11,36,48644,48644.0,0
968225,13,37,66387,66387.0,423
968253,14,32,52311,52311.0,0
968312,14,39,71380,71380.0,1007
968325,12,40,56420,56420.0,1425
968370,19,57,76679,76679.0,1262
968447,12,42,68779,68779.0,0
968450,12,32,44006,44006.0,311
968484,15,32,42962,42962.0,540
968497,12,29,48385,48385.0,1860
968608,15,58,91251,91251.0,1335
968632,15,42,57865,57865.0,477
968638,10,26,37709,37709.0,1155
968666,11,30,41400,41400.0,0
968671,14,38,45252,45252.0,1369
968764,4,34,65873,98809.5,0
968807,14,41,63398,63398.0,1184
968828,5,12,21418,21418.0,0
968842,2,4,7707,7707.0,0
968867,0,0,0,0.0,0
968943,13,27,41293,41293.0,2574
969053,12,30,48694,48694.0,0
969092,19,55,74309,74309.0,1121
969165,6,38,45234,67851.0,475
969219,2,3,2642,2642.0,0
969277,8,22,29116,29116.0,0
969313,19,54,82282,82282.0,1908
969318,31,76,116476,116476.0,1070
969342,13,32,52800,52800.0,442
969350,14,33,36362,36362.0,1947
969360,13,39,60229,60229.0,489
969378,11,28,32209,32209.0,582
969483,11,33,37965,37965.0,410
969485,11,22,31969,31969.0,1738
969500,13,33,46952,46952.0,361
969586,16,51,77053,77053.0,2233
969616,15,30,46435,46435.0,1543
969617,5,50,92970,139455.0,0
969626,12,33,61579,61579.0,0
969632,15,34,60595,60595.0,3577
969653,7,21,25149,25149.0,0
969687,16,34,56121,56121.0,961
969689,14,44,73619,73619.0,2043
969719,1,1,2496,2496.0,536
969732,15,43,80497,80497.0,0
969764,16,41,65921,65921.0,646
969800,0,0,0,0.0,0
969810,13,34,47000,47000.0,1061
969860,0,0,0,0.0,0
969913,16,46,66478,66478.0,1327
969924,17,46,69357,69357.0,383
969933,14,42,79400,79400.0,520
969938,10,27,35630,35630.0,321
970014,4,11,10727,10727.0,508
970092,13,36,53276,53276.0,1046
970102,16,45,53214,53214.0,1399
970152,3,6,7297,7297.0,0
970154,16,49,75208,75208.0,1604
970195,12,35,54433,54433.0,391
970351,7,59,87577,131365.5,0
970401,0,0,0,0.0,0
970576,6,17,30517,30517.0,1041
970637,13,30,43313,43313.0,0
970639,15,42,68029,68029.0,1213
970706,16,46,56179,56179.0,2656
970746,19,58,84866,84866.0,355
970783,6,21,31030,31030.0,436
970964,16,34,49148,49148.0,2131
970976,15,42,61667,61667.0,1218
971030,0,0,0,0.0,0
971097,12,36,48977,48977.0,927
971107,16,44,72046,72046.0,670
971142,16,50,73339,73339.0,1308
971157,11,29,48563,48563.0,0
971164,15,48,64788,64788.0,2101
971318,15,44,52047,52047.0,941
971370,24,66,103584,103584.0,1034
971488,15,46,61449,61449.0,1696
971528,14,41,59818,59818.0,384
971581,17,43,66911,66911.0,1324
971582,15,34,53852,53852.0,563
971599,9,25,32565,32565.0,1081
971608,1,1,1865,1865.0,0
971609,8,19,25977,25977.0,0
971627,14,34,34956,34956.0,1741
971637,13,39,58570,58570.0,635
971670,3,36,72004,108006.0,0
971902,0,0,0,0.0,0
971987,17,45,70864,70864.0,480
972121,18,47,79765,79765.0,1590
972129,16,41,60088,60088.0,1460
972157,19,47,91372,91372.0,925
972222,11,33,46931,46931.0,541
972298,15,39,55700,55700.0,1366
972462,0,0,0,0.0,0
972581,12,28,30777,30777.0,1145
972636,11,29,48419,48419.0,969
972648,10,71,119742,179613.0,374
972671,2,6,8688,8688.0,1007
972673,14,41,67643,67643.0,436
972686,29,69,99373,99373.0,427
972732,18,59,88369,88369.0,967
972787,5,18,31314,31314.0,0
972791,3,13,18415,18415.0,0
972795,11,29,40566,40566.0,950
972954,6,16,12053,12053.0,377
972964,7,20,40202,40202.0,502
972994,16,48,71022,71022.0,421
973059,3,4,5305,5305.0,0
973060,10,29,38438,38438.0,0
973070,0,0,0,0.0,0
973104,4,7,7522,7522.0,1046
973111,16,40,55185,55185.0,2295
973112,11,37,71329,71329.0,0
973168,14,41,65263,65263.0,1222
973357,15,45,66900,66900.0,879
973407,3,7,9131,9131.0,610
973485,16,43,65687,65687.0,1133
973524,16,40,60668,60668.0,2005
973609,1,1,2221,2221.0,0
973728,14,38,38918,38918.0,1238
973846,8,55,82691,124036.5,1108
973860,15,41,49606,49606.0,736
973897,11,31,50967,50967.0,1315
973921,9,30,47195,47195.0,725
973951,12,36,51241,51241.0,1467
974041,14,42,64455,64455.0,1080
974114,18,47,55051,55051.0,2206
974189,0,0,0,0.0,0
974209,13,30,51678,51678.0,1621
974265,4,22,32852,49278.0,485
974330,17,41,68371,68371.0,1606
974441,6,16,27578,27578.0,0
974500,13,42,59346,59346.0,0
974606,16,36,64534,64534.0,856
974617,15,45,60666,60666.0,440
974630,15,39,52941,52941.0,783
974715,2,6,7806,7806.0,0
974738,0,0,0,0.0,0
974758,4,48,57084,85626.0,376
974777,16,50,84264,84264.0,1668
974829,11,27,41191,41191.0,0
974848,5,12,23183,23183.0,0
974875,30,77,131173,131173.0,3505
975181,7,16,22331,22331.0,0
975199,14,41,64147,64147.0,613
975212,0,0,0,0.0,0
975218,3,9,16253,16253.0,0
975298,17,44,67651,67651.0,0
975309,13,40,66616,66616.0,1644
975387,13,45,69029,69029.0,343
975407,11,31,62238,62238.0,1518
975412,16,39,52742,52742.0,0
975466,1,4,8544,8544.0,0
975477,15,40,50717,50717.0,655
975497,16,32,46206,46206.0,700
975531,1,2,3328,3328.0,0
975613,4,12,15075,15075.0,492
975614,15,45,67245,67245.0,399
975692,0,0,0,0.0,0
975749,20,56,84769,84769.0,2950
975767,14,41,66008,66008.0,1908
975846,15,41,62901,62901.0,1379
975918,20,59,96908,96908.0,1311
975944,13,32,47355,47355.0,1286
975949,12,43,70926,70926.0,0
976004,4,9,14046,14046.0,1064
976007,15,36,52530,52530.0,474
976153,16,45,80109,80109.0,1095
976307,17,41,55338,55338.0,382
976330,0,0,0,0.0,0
976413,16,46,57838,57838.0,1215
976423,17,61,96968,96968.0,334
976489,8,23,40887,40887.0,840
976513,16,44,68242,68242.0,1468
976529,11,30,47278,47278.0,0
976596,15,46,68155,68155.0,807
976605,17,36,55020,55020.0,961
976623,16,43,70356,70356.0,394
976636,10,31,44973,44973.0,943
976695,13,39,61570,61570.0,578
976700,13,28,39478,39478.0,549
976831,0,0,0,0.0,0
976834,1,3,6576,6576.0,0
977037,3,6,8078,8078.0,0
977080,15,40,56961,56961.0,2880
977178,11,30,39412,39412.0,1308
977236,2,5,4376,4376.0,0
977244,18,47,65314,65314.0,2486
977274,14,42,64561,64561.0,0
977303,15,37,64597,64597.0,505
977305,15,35,66835,66835.0,875
977363,5,15,26719,26719.0,0
977377,6,22,24611,24611.0,0
977523,15,44,46836,46836.0,0
977550,14,31,51860,51860.0,456
977676,1,5,6230,6230.0,0
977693,5,34,46025,69037.5,732
977916,17,44,72028,72028.0,1328
978040,3,10,20038,20038.0,746
978048,11,18,25955,25955.0,1149
978130,14,37,60445,60445.0,0
978349,15,35,50887,50887.0,1458
978484,11,41,66026,66026.0,0
978654,14,35,46043,46043.0,1272
978676,14,47,73063,73063.0,367
978712,1,1,2379,2379.0,0
978907,0,0,0,0.0,0
978934,0,0,0,0.0,0
979010,13,36,51641,51641.0,511
979053,14,35,47055,47055.0,2135
979075,5,54,80140,120210.0,0
979115,19,32,42893,42893.0,1048
979135,7,40,52160,78240.0,0
979168,0,0,0,0.0,0
979262,14,34,49494,49494.0,0
979309,11,32,49776,49776.0,818
979330,3,11,19322,19322.0,0
979355,15,42,68395,68395.0,725
979389,14,44,67096,67096.0,845
979449,9,24,44303,44303.0,1920
979467,14,36,48484,48484.0,428
979548,18,46,60568,60568.0,919
979575,14,45,83697,83697.0,0
979598,13,39,58220,58220.0,379
979634,14,41,65811,65811.0,1395
979639,16,51,67858,67858.0,944
979644,18,43,63693,63693.0,1132
979703,18,41,64092,64092.0,2728
979776,14,51,78031,78031.0,0
979901,9,25,47138,47138.0,404
979983,9,28,43779,43779.0,579
980145,0,0,0,0.0,0
980198,10,23,39983,39983.0,978
980338,15,42,60303,60303.0,609
980414,13,33,62951,62951.0,376
980478,14,35,45861,45861.0,1976
980494,4,11,22494,22494.0,534
980575,12,34,41020,41020.0,1826
980651,12,39,44845,44845.0,402
980761,13,40,63740,63740.0,741
980788,7,85,102219,153328.5,511
980837,8,20,21684,21684.0,1796
980856,15,39,71857,71857.0,1708
980915,13,29,45916,45916.0,1025
980935,15,29,50414,50414.0,0
980952,13,31,43481,43481.0,629
981091,16,53,76207,76207.0,896
981117,8,23,33503,33503.0,1085
981150,16,48,74792,74792.0,498
981160,17,51,93268,93268.0,1007
981195,12,32,43448,43448.0,1098
981198,4,9,10639,10639.0,0
981201,14,38,69301,69301.0,1344
981220,4,9,12241,12241.0,328
981304,16,37,56661,56661.0,623
981343,13,40,64708,64708.0,1332
981395,17,49,81954,81954.0,481
981427,13,43,64479,64479.0,1077
981434,16,38,47309,47309.0,0
981508,12,32,46604,46604.0,518
981536,18,55,79211,79211.0,1444
981581,16,44,65989,65989.0,643
981664,16,52,86573,86573.0,1014
981674,15,41,71729,71729.0,1404
981691,12,27,45095,45095.0,0
981737,13,31,47236,47236.0,435
981848,13,42,57619,57619.0,450
981851,13,37,56327,56327.0,1430
981920,15,41,48771,48771.0,1079
982017,14,38,53758,53758.0,1405
982059,14,33,52185,52185.0,751
982096,13,34,38796,38796.0,1452
982202,7,19,27413,27413.0,0
982296,12,32,41673,41673.0,1048
982416,14,40,62585,62585.0,1859
982433,4,47,37264,55896.0,0
982446,10,28,38605,38605.0,562
982501,7,21,27084,27084.0,516
982508,15,32,45786,45786.0,503
982528,4,7,10357,10357.0,0
982535,14,32,46142,46142.0,1555
982542,5,13,17338,17338.0,466
982543,2,3,2192,2192.0,421
982578,16,49,62094,62094.0,1492
982608,4,9,12296,12296.0,871
982715,15,33,56200,56200.0,1674
982895,0,0,0,0.0,0
982969,19,41,57383,57383.0,2102
983130,7,80,104638,156957.0,419
983199,1,5,8330,8330.0,0
983242,17,50,83982,83982.0,1349
983353,0,0,0,0.0,0
983393,11,21,31985,31985.0,3985
983416,9,100,137068,205602.0,0
983440,0,0,0,0.0,0
983450,0,0,0,0.0,0
983524,8,71,118872,178308.0,575
983551,11,31,39039,39039.0,1972
983713,13,32,50387,50387.0,491
983809,10,68,132716,199074.0,477
983810,0,0,0,0.0,0
983822,13,44,62665,62665.0,564
983855,5,15,18214,18214.0,0
983872,2,8,8061,8061.0,0
983900,13,45,69198,69198.0,0
983968,17,48,71546,71546.0,2017
984055,5,22,22609,33913.5,0
984086,14,39,65707,65707.0,1247
984115,12,28,33574,33574.0,451
984180,0,0,0,0.0,0
984290,7,21,32158,32158.0,543
984409,16,37,55674,55674.0,1302
984429,14,38,62240,62240.0,884
984545,16,42,60509,60509.0,535
984636,16,35,63078,63078.0,742
984713,2,5,9871,9871.0,556
984798,15,42,64667,64667.0,807
984824,6,44,56986,85479.0,0
984878,12,29,43139,43139.0,1192
984968,0,0,0,0.0,0
985115,4,14,13058,13058.0,0
985183,15,44,64397,64397.0,452
985211,12,27,39593,39593.0,436
985266,19,46,71952,71952.0,1612
985320,2,5,8718,8718.0,0
985341,13,40,48508,48508.0,1008
985374,16,39,54555,54555.0,1540
985427,1,2,2502,2502.0,0
985516,15,34,59909,59909.0,485
985622,0,0,0,0.0,0
985707,5,17,28603,28603.0,1534
985757,17,41,66635,66635.0,704
985765,16,43,66188,66188.0,2130
985839,12,32,46362,46362.0,0
986018,13,32,59182,59182.0,0
986055,15,40,62308,62308.0,0
986086,13,42,65707,65707.0,1684
986126,0,0,0,0.0,0
986143,15,37,53431,53431.0,1640
986208,11,28,43902,43902.0,1241
986217,16,43,68362,68362.0,2160
986288,17,51,65209,65209.0,544
986421,12,24,27119,27119.0,1555
986461,9,25,37058,37058.0,315
986507,12,31,45301,45301.0,994
986551,16,46,72497,72497.0,908
986623,9,19,26837,26837.0,899
986792,6,33,50086,75129.0,0
986825,12,25,45493,45493.0,615
987122,14,39,53648,53648.0,0
987153,13,34,54909,54909.0,472
987171,16,39,60741,60741.0,1319
987205,11,30,47524,47524.0,0
987221,13,38,54011,54011.0,523
987347,13,33,51960,51960.0,1022
987425,11,40,58306,58306.0,3958
987482,11,28,34732,34732.0,0
987530,12,33,50221,50221.0,646
987612,14,44,62999,62999.0,777
987921,17,48,83822,83822.0,1041
987978,9,23,29706,29706.0,1257
988043,10,35,55791,55791.0,440
988149,8,20,21659,21659.0,0
988178,20,63,86527,86527.0,1190
988223,1,3,6834,6834.0,0
988234,0,0,0,0.0,0
988249,14,35,58448,58448.0,1491
988307,16,56,74733,74733.0,0
988345,16,47,88052,88052.0,439
988392,30,84,122239,122239.0,3787
988419,7,36,71188,106782.0,0
988510,13,35,47697,47697.0,1058
988552,0,0,0,0.0,0
988594,4,16,27847,27847.0,0
988638,14,36,43926,43926.0,523
988691,10,29,51541,51541.0,538
988728,5,38,54184,81276.0,0
988839,0,0,0,0.0,0
988921,19,41,62156,62156.0,1254
988927,0,0,0,0.0,0
989040,0,0,0,0.0,0
989048,14,45,75402,75402.0,475
989067,2,7,9522,9522.0,999
989081,0,0,0,0.0,0
989134,15,43,65194,65194.0,498
989148,10,27,44337,44337.0,550
989154,11,33,42091,42091.0,1407
989220,0,0,0,0.0,0
989256,13,35,56063,56063.0,1581
989262,10,23,27026,27026.0,479
989406,4,29,45020,67530.0,509
989429,0,0,0,0.0,0
989473,10,19,31441,31441.0,434
989478,18,41,63761,63761.0,0
989527,4,34,48846,73269.0,1318
989528,18,45,66031,66031.0,0
989568,9,19,23545,23545.0,1029
989658,0,0,0,0.0,0
989666,17,40,56446,56446.0,1468
989746,13,32,48891,48891.0,343
989802,18,55,80032,80032.0,741
989816,16,44,64108,64108.0,879
989837,1,5,4485,4485.0,0
989986,12,37,45164,45164.0,1271
990077,17,40,57823,57823.0,385
990122,0,0,0,0.0,0
990204,13,38,57056,57056.0,594
990218,12,30,48479,48479.0,945
990268,19,45,63538,63538.0,1004
990512,4,11,15851,15851.0,0
990595,15,31,50287,50287.0,572
990598,13,33,48828,48828.0,362
990728,1,4,8020,8020.0,0
990905,15,45,65640,65640.0,2706
990918,14,36,64136,64136.0,2213
990933,14,41,61518,61518.0,1243
990947,0,0,0,0.0,0
990955,15,44,81045,81045.0,998
991050,15,30,39204,39204.0,1572
991056,7,20,17688,17688.0,440
991084,12,28,48259,48259.0,591
991090,10,25,35740,35740.0,0
991189,2,4,2352,2352.0,497
991210,2,10,17665,17665.0,632
991213,5,15,18995,18995.0,0
991230,16,50,75006,75006.0,2349
991275,0,0,0,0.0,0
